train test method run dataset classifier noPoints
0.942857142857143 0.911111111111111 random 16 iris svmLinear 7
0.788104089219331 0.760869565217391 random 16 pima-indians-diabetes svmLinear 15
0.828767123287671 0.758064516129032 random 16 sonar.all svmLinear 8
0.926406926406926 0.914862914862915 random 16 image-segmentation svmLinear 23
0.919028340080972 0.942307692307692 random 16 ionosphere svmLinear 14
0.703045685279188 0.598540145985402 random 16 spectrometer svmLinear 46
0.744107744107744 0.761904761904762 random 16 statlog-vehicle svmLinear 27
0.823006602336211 0.817479191438763 random 16 optdigits svmLinear 7
0.992063492063492 0.980769230769231 random 17 wine svmLinear 12
0.970772442588727 0.965686274509804 random 17 breast-cancer-wisconsin svmLinear 6
0.488015340364334 0.482993197278912 random 17 yeast svmLinear 4
0.69281045751634 0.622950819672131 random 17 glass svmLinear 11
0.891213389121339 0.855670103092783 random 17 ecoli svmLinear 10
0.958152958152958 0.888888888888889 random 17 vowel-context svmLinear 54
0.895238095238095 0.955555555555556 random 17 iris svmLinear 6
0.745353159851301 0.839130434782609 random 17 pima-indians-diabetes svmLinear 21
0.732876712328767 0.758064516129032 random 17 sonar.all svmLinear 6
0.932591218305504 0.929292929292929 random 17 image-segmentation svmLinear 34
0.923076923076923 0.903846153846154 random 17 ionosphere svmLinear 7
0.746192893401015 0.598540145985402 random 17 spectrometer svmLinear 48
0.782828282828283 0.718253968253968 random 17 statlog-vehicle svmLinear 35
0.746825799898426 0.720570749108205 random 17 optdigits svmLinear 6
1 0.942307692307692 random 18 wine svmLinear 8
0.970772442588727 0.970588235294118 random 18 breast-cancer-wisconsin svmLinear 9
0.563758389261745 0.573696145124717 random 18 yeast svmLinear 6
0.673202614379085 0.721311475409836 random 18 glass svmLinear 14
0.882845188284519 0.824742268041237 random 18 ecoli svmLinear 9
0.962481962481962 0.885521885521885 random 18 vowel-context svmLinear 55
0.961904761904762 0.955555555555556 random 18 iris svmLinear 9
0.802973977695167 0.739130434782609 random 18 pima-indians-diabetes svmLinear 15
0.773972602739726 0.612903225806452 random 18 sonar.all svmLinear 8
0.912801484230056 0.897546897546898 random 18 image-segmentation svmLinear 23
0.927125506072874 0.932692307692308 random 18 ionosphere svmLinear 14
0.733502538071066 0.656934306569343 random 18 spectrometer svmLinear 46
0.765993265993266 0.69047619047619 random 18 statlog-vehicle svmLinear 27
0.7534281361097 0.7705112960761 random 18 optdigits svmLinear 7
0.96031746031746 0.923076923076923 random 19 wine svmLinear 9
0.97286012526096 0.975490196078431 random 19 breast-cancer-wisconsin svmLinear 11
0.449664429530201 0.424036281179138 random 19 yeast svmLinear 3
0.725490196078431 0.688524590163934 random 19 glass svmLinear 11
0.874476987447699 0.876288659793814 random 19 ecoli svmLinear 12
0.940836940836941 0.878787878787879 random 19 vowel-context svmLinear 44
0.952380952380952 0.911111111111111 random 19 iris svmLinear 9
0.78996282527881 0.734782608695652 random 19 pima-indians-diabetes svmLinear 19
0.650684931506849 0.596774193548387 random 19 sonar.all svmLinear 5
0.929499072356215 0.942279942279942 random 19 image-segmentation svmLinear 35
0.8582995951417 0.817307692307692 random 19 ionosphere svmLinear 8
0.751269035532995 0.532846715328467 random 19 spectrometer svmLinear 46
0.739057239057239 0.714285714285714 random 19 statlog-vehicle svmLinear 26
0.792534281361097 0.787158145065398 random 19 optdigits svmLinear 7
0.984126984126984 0.980769230769231 random 20 wine svmLinear 6
0.970772442588727 0.980392156862745 random 20 breast-cancer-wisconsin svmLinear 9
0.511984659635666 0.505668934240363 random 20 yeast svmLinear 5
0.712418300653595 0.672131147540984 random 20 glass svmLinear 14
0.895397489539749 0.845360824742268 random 20 ecoli svmLinear 13
0.950937950937951 0.885521885521885 random 20 vowel-context svmLinear 54
0.961904761904762 0.888888888888889 random 20 iris svmLinear 6
0.795539033457249 0.730434782608696 random 20 pima-indians-diabetes svmLinear 26
0.773972602739726 0.67741935483871 random 20 sonar.all svmLinear 7
0.927025355596784 0.917748917748918 random 20 image-segmentation svmLinear 29
0.931174089068826 0.903846153846154 random 20 ionosphere svmLinear 10
0.761421319796954 0.591240875912409 random 20 spectrometer svmLinear 49
0.730639730639731 0.706349206349206 random 20 statlog-vehicle svmLinear 22
0.862874555611986 0.862068965517241 random 20 optdigits svmLinear 8
0.976190476190476 1 random 21 wine svmLinear 7
0.970772442588727 0.965686274509804 random 21 breast-cancer-wisconsin svmLinear 13
0.460210930009588 0.485260770975057 random 21 yeast svmLinear 4
0.738562091503268 0.721311475409836 random 21 glass svmLinear 14
0.899581589958159 0.824742268041237 random 21 ecoli svmLinear 13
0.961038961038961 0.895622895622896 random 21 vowel-context svmLinear 50
0.980952380952381 0.911111111111111 random 21 iris svmLinear 9
0.754646840148699 0.821739130434783 random 21 pima-indians-diabetes svmLinear 17
0.712328767123288 0.725806451612903 random 21 sonar.all svmLinear 3
0.935064935064935 0.926406926406926 random 21 image-segmentation svmLinear 33
0.797570850202429 0.807692307692308 random 21 ionosphere svmLinear 7
0.766497461928934 0.605839416058394 random 21 spectrometer svmLinear 56
0.760942760942761 0.753968253968254 random 21 statlog-vehicle svmLinear 28
0.839512442864398 0.840071343638526 random 21 optdigits svmLinear 7
0.984126984126984 0.923076923076923 random 22 wine svmLinear 8
0.970772442588727 0.965686274509804 random 22 breast-cancer-wisconsin svmLinear 11
0.598274209012464 0.55328798185941 random 22 yeast svmLinear 8
0.712418300653595 0.573770491803279 random 22 glass svmLinear 14
0.895397489539749 0.804123711340206 random 22 ecoli svmLinear 9
0.955266955266955 0.898989898989899 random 22 vowel-context svmLinear 46
0.980952380952381 1 random 22 iris svmLinear 8
0.79182156133829 0.756521739130435 random 22 pima-indians-diabetes svmLinear 19
0.767123287671233 0.741935483870968 random 22 sonar.all svmLinear 5
0.932591218305504 0.924963924963925 random 22 image-segmentation svmLinear 32
0.874493927125506 0.865384615384615 random 22 ionosphere svmLinear 7
0.741116751269036 0.562043795620438 random 22 spectrometer svmLinear 49
0.786195286195286 0.706349206349206 random 22 statlog-vehicle svmLinear 36
0.621889283900457 0.613555291319857 random 22 optdigits svmLinear 4
1 0.980769230769231 random 23 wine svmLinear 8
0.974947807933194 0.975490196078431 random 23 breast-cancer-wisconsin svmLinear 15
0.562799616490892 0.551020408163265 random 23 yeast svmLinear 6
0.686274509803922 0.737704918032787 random 23 glass svmLinear 18
0.861924686192469 0.855670103092783 random 23 ecoli svmLinear 8
0.952380952380952 0.888888888888889 random 23 vowel-context svmLinear 51
0.971428571428571 0.977777777777778 random 23 iris svmLinear 10
0.780669144981413 0.795652173913043 random 23 pima-indians-diabetes svmLinear 19
0.664383561643836 0.596774193548387 random 23 sonar.all svmLinear 3
0.932591218305504 0.926406926406926 random 23 image-segmentation svmLinear 31
0.88663967611336 0.846153846153846 random 23 ionosphere svmLinear 8
0.733502538071066 0.613138686131387 random 23 spectrometer svmLinear 49
0.762626262626263 0.694444444444444 random 23 statlog-vehicle svmLinear 30
0.801929913661757 0.769916765755054 random 23 optdigits svmLinear 6
0.96031746031746 0.942307692307692 random 24 wine svmLinear 6
0.970772442588727 0.965686274509804 random 24 breast-cancer-wisconsin svmLinear 7
0.536912751677852 0.519274376417234 random 24 yeast svmLinear 5
0.699346405228758 0.622950819672131 random 24 glass svmLinear 15
0.866108786610879 0.865979381443299 random 24 ecoli svmLinear 9
0.952380952380952 0.922558922558923 random 24 vowel-context svmLinear 47
0.923809523809524 0.933333333333333 random 24 iris svmLinear 8
0.776951672862453 0.765217391304348 random 24 pima-indians-diabetes svmLinear 15
0.719178082191781 0.661290322580645 random 24 sonar.all svmLinear 6
0.931972789115646 0.933621933621934 random 24 image-segmentation svmLinear 29
0.91497975708502 0.923076923076923 random 24 ionosphere svmLinear 9
0.718274111675127 0.62043795620438 random 24 spectrometer svmLinear 46
0.777777777777778 0.718253968253968 random 24 statlog-vehicle svmLinear 35
0.7133062468258 0.712247324613555 random 24 optdigits svmLinear 6
0.984126984126984 0.980769230769231 random 25 wine svmLinear 6
0.974947807933194 0.946078431372549 random 25 breast-cancer-wisconsin svmLinear 7
0.525407478427613 0.510204081632653 random 25 yeast svmLinear 5
0.725490196078431 0.60655737704918 random 25 glass svmLinear 11
0.878661087866109 0.855670103092783 random 25 ecoli svmLinear 15
0.95959595959596 0.912457912457912 random 25 vowel-context svmLinear 46
0.942857142857143 1 random 25 iris svmLinear 7
0.78996282527881 0.765217391304348 random 25 pima-indians-diabetes svmLinear 20
0.73972602739726 0.709677419354839 random 25 sonar.all svmLinear 8
0.925170068027211 0.936507936507937 random 25 image-segmentation svmLinear 30
0.870445344129555 0.846153846153846 random 25 ionosphere svmLinear 9
0.718274111675127 0.54014598540146 random 25 spectrometer svmLinear 43
0.702020202020202 0.670634920634921 random 25 statlog-vehicle svmLinear 22
0.819451498222448 0.818668252080856 random 25 optdigits svmLinear 7
1 0.961538461538462 random 26 wine svmLinear 13
0.97286012526096 0.96078431372549 random 26 breast-cancer-wisconsin svmLinear 10
0.579098753595398 0.54875283446712 random 26 yeast svmLinear 7
0.764705882352941 0.639344262295082 random 26 glass svmLinear 16
0.874476987447699 0.835051546391753 random 26 ecoli svmLinear 10
0.943722943722944 0.888888888888889 random 26 vowel-context svmLinear 50
0.961904761904762 0.977777777777778 random 26 iris svmLinear 7
0.788104089219331 0.769565217391304 random 26 pima-indians-diabetes svmLinear 20
0.678082191780822 0.612903225806452 random 26 sonar.all svmLinear 2
0.929499072356215 0.901875901875902 random 26 image-segmentation svmLinear 30
0.902834008097166 0.884615384615385 random 26 ionosphere svmLinear 10
0.753807106598985 0.569343065693431 random 26 spectrometer svmLinear 42
0.759259259259259 0.718253968253968 random 26 statlog-vehicle svmLinear 24
0.606145251396648 0.592152199762188 random 26 optdigits svmLinear 4
0.984126984126984 0.961538461538462 random 27 wine svmLinear 8
0.970772442588727 0.955882352941177 random 27 breast-cancer-wisconsin svmLinear 6
0.51581975071908 0.476190476190476 random 27 yeast svmLinear 5
0.738562091503268 0.688524590163934 random 27 glass svmLinear 16
0.882845188284519 0.876288659793814 random 27 ecoli svmLinear 15
0.946608946608947 0.885521885521885 random 27 vowel-context svmLinear 48
0.952380952380952 0.955555555555556 random 27 iris svmLinear 7
0.773234200743494 0.826086956521739 random 27 pima-indians-diabetes svmLinear 27
0.773972602739726 0.758064516129032 random 27 sonar.all svmLinear 6
0.929499072356215 0.929292929292929 random 27 image-segmentation svmLinear 37
0.88663967611336 0.826923076923077 random 27 ionosphere svmLinear 7
0.733502538071066 0.627737226277372 random 27 spectrometer svmLinear 53
0.797979797979798 0.722222222222222 random 27 statlog-vehicle svmLinear 34
0.78796343321483 0.791319857312723 random 27 optdigits svmLinear 7
0.984126984126984 0.961538461538462 random 28 wine svmLinear 7
0.970772442588727 0.975490196078431 random 28 breast-cancer-wisconsin svmLinear 9
0.544582933844679 0.546485260770975 random 28 yeast svmLinear 5
0.73202614379085 0.590163934426229 random 28 glass svmLinear 12
0.870292887029289 0.88659793814433 random 28 ecoli svmLinear 10
0.953823953823954 0.902356902356902 random 28 vowel-context svmLinear 45
0.942857142857143 1 random 28 iris svmLinear 9
0.775092936802974 0.78695652173913 random 28 pima-indians-diabetes svmLinear 20
0.780821917808219 0.629032258064516 random 28 sonar.all svmLinear 7
0.930117501546073 0.933621933621934 random 28 image-segmentation svmLinear 30
0.935222672064777 0.875 random 28 ionosphere svmLinear 6
0.761421319796954 0.605839416058394 random 28 spectrometer svmLinear 48
0.745791245791246 0.738095238095238 random 28 statlog-vehicle svmLinear 28
0.84941594718131 0.830558858501784 random 28 optdigits svmLinear 9
0.992063492063492 0.961538461538462 random 29 wine svmLinear 10
0.97286012526096 0.965686274509804 random 29 breast-cancer-wisconsin svmLinear 8
0.578139980824545 0.55328798185941 random 29 yeast svmLinear 7
0.751633986928105 0.639344262295082 random 29 glass svmLinear 16
0.907949790794979 0.804123711340206 random 29 ecoli svmLinear 8
0.958152958152958 0.875420875420875 random 29 vowel-context svmLinear 52
0.942857142857143 0.866666666666667 random 29 iris svmLinear 5
0.797397769516729 0.747826086956522 random 29 pima-indians-diabetes svmLinear 24
0.73972602739726 0.741935483870968 random 29 sonar.all svmLinear 7
0.9282622139765 0.914862914862915 random 29 image-segmentation svmLinear 26
0.805668016194332 0.759615384615385 random 29 ionosphere svmLinear 7
0.743654822335025 0.554744525547445 random 29 spectrometer svmLinear 44
0.771043771043771 0.718253968253968 random 29 statlog-vehicle svmLinear 34
0.813610970035551 0.792508917954816 random 29 optdigits svmLinear 7
0.984126984126984 0.961538461538462 random 30 wine svmLinear 7
0.97286012526096 0.970588235294118 random 30 breast-cancer-wisconsin svmLinear 14
0.578139980824545 0.575963718820862 random 30 yeast svmLinear 8
0.718954248366013 0.655737704918033 random 30 glass svmLinear 12
0.891213389121339 0.824742268041237 random 30 ecoli svmLinear 11
0.956709956709957 0.868686868686869 random 30 vowel-context svmLinear 52
0.971428571428571 0.888888888888889 random 30 iris svmLinear 7
0.773234200743494 0.782608695652174 random 30 pima-indians-diabetes svmLinear 20
0.691780821917808 0.580645161290323 random 30 sonar.all svmLinear 5
0.924551638837353 0.914862914862915 random 30 image-segmentation svmLinear 23
0.842105263157895 0.875 random 30 ionosphere svmLinear 6
0.758883248730964 0.605839416058394 random 30 spectrometer svmLinear 47
0.784511784511784 0.714285714285714 random 30 statlog-vehicle svmLinear 30
0.825545962417471 0.815101070154578 random 30 optdigits svmLinear 7
0.892635314995563 0.899844317592112 random 1 statlog-satimage svmLinear 96
0.896184560780834 0.889465490399585 random 2 statlog-satimage svmLinear 80
