train test method run dataset classifier noPoints
0.649089165867689 0.555555555555556 knn 13 yeast knn -
0.622243528283797 0.589569160997732 knn 17 yeast knn -
0.61457334611697 0.607709750566893 knn 16 yeast knn -
0.63758389261745 0.562358276643991 knn 27 yeast knn -
0.648130393096836 0.560090702947846 knn 8 yeast knn -
0.645254074784276 0.564625850340136 knn 18 yeast knn -
0.607861936720997 0.603174603174603 knn 22 yeast knn -
0.666347075743049 0.562358276643991 knn 25 yeast knn -
0.606903163950144 0.591836734693878 knn 7 yeast knn -
0.645254074784276 0.582766439909297 knn 1 yeast knn -
0.647171620325983 0.582766439909297 knn 6 yeast knn -
0.64333652924257 0.589569160997732 knn 12 yeast knn -
0.621284755512943 0.6281179138322 knn 20 yeast knn -
0.636625119846596 0.594104308390023 knn 11 yeast knn -
0.63758389261745 0.582766439909297 knn 26 yeast knn -
0.660594439117929 0.571428571428571 knn 3 yeast knn -
0.677852348993289 0.551020408163265 knn 19 yeast knn -
0.610738255033557 0.596371882086168 knn 5 yeast knn -
0.632790028763183 0.591836734693878 knn 24 yeast knn -
0.651965484180249 0.582766439909297 knn 28 yeast knn -
0.61457334611697 0.616780045351474 knn 4 yeast knn -
0.63183125599233 0.600907029478458 knn 21 yeast knn -
0.609779482262704 0.616780045351474 knn 10 yeast knn -
0.61169702780441 0.612244897959184 knn 30 yeast knn -
0.624161073825503 0.612244897959184 knn 15 yeast knn -
0.642377756471716 0.587301587301587 knn 23 yeast knn -
0.648130393096836 0.573696145124717 knn 2 yeast knn -
0.652924256951103 0.594104308390023 knn 14 yeast knn -
0.738562091503268 0.754098360655738 knn 9 glass knn -
0.764705882352941 0.655737704918033 knn 29 glass knn -
0.77124183006536 0.639344262295082 knn 13 glass knn -
0.797385620915033 0.639344262295082 knn 17 glass knn -
0.647058823529412 0.655737704918033 knn 27 glass knn -
0.777777777777778 0.639344262295082 knn 16 glass knn -
0.77124183006536 0.622950819672131 knn 22 glass knn -
0.718954248366013 0.721311475409836 knn 8 glass knn -
0.745098039215686 0.639344262295082 knn 18 glass knn -
0.764705882352941 0.704918032786885 knn 25 glass knn -
0.686274509803922 0.672131147540984 knn 1 glass knn -
0.738562091503268 0.655737704918033 knn 12 glass knn -
0.725490196078431 0.688524590163934 knn 7 glass knn -
0.790849673202614 0.672131147540984 knn 6 glass knn -
0.77124183006536 0.639344262295082 knn 20 glass knn -
0.77124183006536 0.622950819672131 knn 3 glass knn -
0.745098039215686 0.688524590163934 knn 11 glass knn -
0.764705882352941 0.754098360655738 knn 26 glass knn -
0.77124183006536 0.721311475409836 knn 19 glass knn -
0.77124183006536 0.639344262295082 knn 5 glass knn -
0.647058823529412 0.721311475409836 knn 24 glass knn -
0.718954248366013 0.655737704918033 knn 4 glass knn -
0.758169934640523 0.672131147540984 knn 28 glass knn -
0.686274509803922 0.704918032786885 knn 21 glass knn -
0.777777777777778 0.639344262295082 knn 15 glass knn -
0.73202614379085 0.754098360655738 knn 10 glass knn -
0.712418300653595 0.672131147540984 knn 30 glass knn -
0.745098039215686 0.672131147540984 knn 23 glass knn -
0.77124183006536 0.622950819672131 knn 2 glass knn -
0.73202614379085 0.622950819672131 knn 14 glass knn -
0.895397489539749 0.814432989690722 knn 9 ecoli knn -
0.887029288702929 0.907216494845361 knn 29 ecoli knn -
0.866108786610879 0.896907216494845 knn 13 ecoli knn -
0.853556485355649 0.938144329896907 knn 27 ecoli knn -
0.870292887029289 0.88659793814433 knn 17 ecoli knn -
0.870292887029289 0.88659793814433 knn 16 ecoli knn -
0.887029288702929 0.865979381443299 knn 22 ecoli knn -
0.887029288702929 0.896907216494845 knn 8 ecoli knn -
0.882845188284519 0.865979381443299 knn 25 ecoli knn -
0.870292887029289 0.876288659793814 knn 12 ecoli knn -
0.882845188284519 0.865979381443299 knn 18 ecoli knn -
0.878661087866109 0.896907216494845 knn 7 ecoli knn -
0.857740585774059 0.835051546391753 knn 6 ecoli knn -
0.903765690376569 0.835051546391753 knn 3 ecoli knn -
0.870292887029289 0.835051546391753 knn 1 ecoli knn -
0.891213389121339 0.865979381443299 knn 20 ecoli knn -
0.887029288702929 0.896907216494845 knn 26 ecoli knn -
0.861924686192469 0.876288659793814 knn 11 ecoli knn -
0.870292887029289 0.855670103092783 knn 19 ecoli knn -
0.899581589958159 0.814432989690722 knn 15 ecoli knn -
0.887029288702929 0.855670103092783 knn 4 ecoli knn -
0.891213389121339 0.88659793814433 knn 21 ecoli knn -
0.878661087866109 0.855670103092783 knn 28 ecoli knn -
0.845188284518828 0.876288659793814 knn 24 ecoli knn -
0.870292887029289 0.907216494845361 knn 5 ecoli knn -
0.874476987447699 0.855670103092783 knn 10 ecoli knn -
0.891213389121339 0.835051546391753 knn 30 ecoli knn -
0.895397489539749 0.824742268041237 knn 23 ecoli knn -
0.903765690376569 0.865979381443299 knn 2 ecoli knn -
0.887029288702929 0.88659793814433 knn 14 ecoli knn -
0.95959595959596 0.858585858585859 knn 29 vowel-context knn -
0.958152958152958 0.912457912457912 knn 9 vowel-context knn -
0.963924963924964 0.861952861952862 knn 13 vowel-context knn -
0.953823953823954 0.895622895622896 knn 27 vowel-context knn -
0.962481962481962 0.875420875420875 knn 17 vowel-context knn -
0.953823953823954 0.902356902356902 knn 22 vowel-context knn -
0.948051948051948 0.929292929292929 knn 16 vowel-context knn -
0.95959595959596 0.855218855218855 knn 8 vowel-context knn -
0.958152958152958 0.919191919191919 knn 25 vowel-context knn -
0.953823953823954 0.905723905723906 knn 12 vowel-context knn -
0.950937950937951 0.861952861952862 knn 3 vowel-context knn -
0.966810966810967 0.898989898989899 knn 18 vowel-context knn -
0.96969696969697 0.925925925925926 knn 7 vowel-context knn -
0.961038961038961 0.861952861952862 knn 23 vowel-context knn -
0.956709956709957 0.922558922558923 knn 20 vowel-context knn -
0.965367965367965 0.888888888888889 knn 1 vowel-context knn -
0.961038961038961 0.898989898989899 knn 6 vowel-context knn -
0.950937950937951 0.909090909090909 knn 26 vowel-context knn -
0.962481962481962 0.898989898989899 knn 11 vowel-context knn -
0.943722943722944 0.848484848484849 knn 15 vowel-context knn -
0.963924963924964 0.892255892255892 knn 21 vowel-context knn -
0.972582972582973 0.909090909090909 knn 19 vowel-context knn -
0.966810966810967 0.861952861952862 knn 4 vowel-context knn -
0.955266955266955 0.865319865319865 knn 28 vowel-context knn -
0.958152958152958 0.909090909090909 knn 2 vowel-context knn -
0.963924963924964 0.919191919191919 knn 24 vowel-context knn -
0.955266955266955 0.892255892255892 knn 10 vowel-context knn -
0.955266955266955 0.875420875420875 knn 30 vowel-context knn -
0.961038961038961 0.858585858585859 knn 5 vowel-context knn -
0.966810966810967 0.851851851851852 knn 14 vowel-context knn -
0.961904761904762 0.955555555555556 knn 9 iris knn -
0.971428571428571 0.977777777777778 knn 29 iris knn -
0.971428571428571 0.955555555555556 knn 13 iris knn -
0.980952380952381 0.933333333333333 knn 27 iris knn -
0.942857142857143 1 knn 17 iris knn -
0.980952380952381 0.955555555555556 knn 16 iris knn -
0.942857142857143 0.977777777777778 knn 22 iris knn -
0.980952380952381 0.911111111111111 knn 8 iris knn -
0.942857142857143 0.955555555555556 knn 25 iris knn -
0.952380952380952 1 knn 12 iris knn -
0.971428571428571 0.955555555555556 knn 3 iris knn -
0.942857142857143 0.955555555555556 knn 18 iris knn -
0.971428571428571 0.933333333333333 knn 7 iris knn -
0.971428571428571 0.977777777777778 knn 23 iris knn -
0.961904761904762 0.977777777777778 knn 1 iris knn -
0.952380952380952 0.955555555555556 knn 20 iris knn -
0.971428571428571 0.911111111111111 knn 6 iris knn -
0.961904761904762 0.955555555555556 knn 26 iris knn -
0.952380952380952 0.955555555555556 knn 15 iris knn -
0.971428571428571 0.955555555555556 knn 11 iris knn -
0.952380952380952 0.977777777777778 knn 21 iris knn -
0.980952380952381 0.955555555555556 knn 19 iris knn -
0.961904761904762 0.933333333333333 knn 4 iris knn -
0.971428571428571 0.911111111111111 knn 2 iris knn -
0.952380952380952 0.955555555555556 knn 28 iris knn -
0.952380952380952 0.955555555555556 knn 30 iris knn -
0.942857142857143 0.955555555555556 knn 24 iris knn -
0.961904761904762 0.955555555555556 knn 10 iris knn -
0.971428571428571 0.977777777777778 knn 5 iris knn -
0.971428571428571 0.911111111111111 knn 14 iris knn -
0.773234200743494 0.717391304347826 knn 9 pima-indians-diabetes knn -
0.784386617100372 0.726086956521739 knn 29 pima-indians-diabetes knn -
0.760223048327137 0.756521739130435 knn 27 pima-indians-diabetes knn -
0.780669144981413 0.765217391304348 knn 13 pima-indians-diabetes knn -
0.786245353159851 0.721739130434783 knn 17 pima-indians-diabetes knn -
0.784386617100372 0.71304347826087 knn 16 pima-indians-diabetes knn -
0.780669144981413 0.782608695652174 knn 22 pima-indians-diabetes knn -
0.760223048327137 0.760869565217391 knn 8 pima-indians-diabetes knn -
0.804832713754647 0.730434782608696 knn 12 pima-indians-diabetes knn -
0.780669144981413 0.747826086956522 knn 25 pima-indians-diabetes knn -
0.769516728624535 0.760869565217391 knn 3 pima-indians-diabetes knn -
0.780669144981413 0.734782608695652 knn 18 pima-indians-diabetes knn -
0.758364312267658 0.791304347826087 knn 7 pima-indians-diabetes knn -
0.765799256505576 0.734782608695652 knn 20 pima-indians-diabetes knn -
0.771375464684015 0.747826086956522 knn 1 pima-indians-diabetes knn -
0.763940520446097 0.743478260869565 knn 23 pima-indians-diabetes knn -
0.773234200743494 0.743478260869565 knn 26 pima-indians-diabetes knn -
0.799256505576208 0.708695652173913 knn 15 pima-indians-diabetes knn -
0.786245353159851 0.743478260869565 knn 6 pima-indians-diabetes knn -
0.763940520446097 0.752173913043478 knn 21 pima-indians-diabetes knn -
0.78996282527881 0.71304347826087 knn 11 pima-indians-diabetes knn -
0.765799256505576 0.760869565217391 knn 19 pima-indians-diabetes knn -
0.765799256505576 0.747826086956522 knn 2 pima-indians-diabetes knn -
0.775092936802974 0.760869565217391 knn 4 pima-indians-diabetes knn -
0.769516728624535 0.743478260869565 knn 28 pima-indians-diabetes knn -
0.776951672862453 0.747826086956522 knn 30 pima-indians-diabetes knn -
0.762081784386617 0.739130434782609 knn 10 pima-indians-diabetes knn -
0.778810408921933 0.734782608695652 knn 24 pima-indians-diabetes knn -
0.776951672862453 0.717391304347826 knn 5 pima-indians-diabetes knn -
0.802973977695167 0.717391304347826 knn 14 pima-indians-diabetes knn -
0.904109589041096 0.758064516129032 knn 9 sonar.all knn -
0.883561643835616 0.838709677419355 knn 29 sonar.all knn -
0.863013698630137 0.774193548387097 knn 27 sonar.all knn -
0.876712328767123 0.709677419354839 knn 13 sonar.all knn -
0.828767123287671 0.774193548387097 knn 17 sonar.all knn -
0.910958904109589 0.758064516129032 knn 12 sonar.all knn -
0.828767123287671 0.774193548387097 knn 22 sonar.all knn -
0.897260273972603 0.774193548387097 knn 16 sonar.all knn -
0.904109589041096 0.725806451612903 knn 8 sonar.all knn -
0.835616438356164 0.758064516129032 knn 3 sonar.all knn -
0.924657534246575 0.693548387096774 knn 25 sonar.all knn -
0.86986301369863 0.790322580645161 knn 18 sonar.all knn -
0.849315068493151 0.887096774193548 knn 20 sonar.all knn -
0.945205479452055 0.709677419354839 knn 26 sonar.all knn -
0.89041095890411 0.774193548387097 knn 15 sonar.all knn -
0.89041095890411 0.854838709677419 knn 7 sonar.all knn -
0.780821917808219 0.67741935483871 knn 1 sonar.all knn -
0.883561643835616 0.790322580645161 knn 21 sonar.all knn -
0.842465753424658 0.758064516129032 knn 23 sonar.all knn -
0.876712328767123 0.806451612903226 knn 6 sonar.all knn -
0.794520547945205 0.612903225806452 knn 11 sonar.all knn -
0.904109589041096 0.741935483870968 knn 2 sonar.all knn -
0.780821917808219 0.661290322580645 knn 19 sonar.all knn -
0.849315068493151 0.758064516129032 knn 4 sonar.all knn -
0.897260273972603 0.82258064516129 knn 30 sonar.all knn -
0.856164383561644 0.741935483870968 knn 28 sonar.all knn -
0.856164383561644 0.790322580645161 knn 10 sonar.all knn -
0.863013698630137 0.693548387096774 knn 24 sonar.all knn -
0.897260273972603 0.741935483870968 knn 5 sonar.all knn -
0.89041095890411 0.838709677419355 knn 14 sonar.all knn -
0.967841682127396 0.926406926406926 knn 9 image-segmentation knn -
0.961657390228819 0.943722943722944 knn 27 image-segmentation knn -
0.962894248608534 0.939393939393939 knn 13 image-segmentation knn -
0.957946815089672 0.936507936507937 knn 29 image-segmentation knn -
0.964749536178108 0.926406926406926 knn 3 image-segmentation knn -
0.953617810760668 0.952380952380952 knn 14 image-segmentation knn -
0.965367965367965 0.923520923520924 knn 17 image-segmentation knn -
0.960420531849103 0.936507936507937 knn 12 image-segmentation knn -
0.961657390228819 0.926406926406926 knn 8 image-segmentation knn -
0.966604823747681 0.916305916305916 knn 16 image-segmentation knn -
0.956709956709957 0.935064935064935 knn 22 image-segmentation knn -
0.951762523191095 0.952380952380952 knn 25 image-segmentation knn -
0.96413110698825 0.932178932178932 knn 18 image-segmentation knn -
0.954854669140383 0.953823953823954 knn 15 image-segmentation knn -
0.955473098330241 0.940836940836941 knn 21 image-segmentation knn -
0.954854669140383 0.940836940836941 knn 1 image-segmentation knn -
0.957946815089672 0.936507936507937 knn 7 image-segmentation knn -
0.959802102659245 0.930735930735931 knn 20 image-segmentation knn -
0.956709956709957 0.940836940836941 knn 26 image-segmentation knn -
0.962894248608534 0.926406926406926 knn 23 image-segmentation knn -
0.96413110698825 0.943722943722944 knn 6 image-segmentation knn -
0.959183673469388 0.937950937950938 knn 2 image-segmentation knn -
0.956709956709957 0.937950937950938 knn 30 image-segmentation knn -
0.962275819418677 0.932178932178932 knn 4 image-segmentation knn -
0.955473098330241 0.937950937950938 knn 19 image-segmentation knn -
0.959802102659245 0.930735930735931 knn 11 image-segmentation knn -
0.961038961038961 0.945165945165945 knn 28 image-segmentation knn -
0.962275819418677 0.936507936507937 knn 5 image-segmentation knn -
0.961038961038961 0.917748917748918 knn 10 image-segmentation knn -
0.957328385899815 0.943722943722944 knn 24 image-segmentation knn -
0.874493927125506 0.846153846153846 knn 9 ionosphere knn -
0.878542510121457 0.875 knn 27 ionosphere knn -
0.862348178137652 0.846153846153846 knn 13 ionosphere knn -
0.862348178137652 0.807692307692308 knn 29 ionosphere knn -
0.878542510121457 0.836538461538462 knn 3 ionosphere knn -
0.874493927125506 0.846153846153846 knn 14 ionosphere knn -
0.866396761133603 0.855769230769231 knn 15 ionosphere knn -
0.874493927125506 0.826923076923077 knn 17 ionosphere knn -
0.854251012145749 0.836538461538462 knn 12 ionosphere knn -
0.870445344129555 0.826923076923077 knn 16 ionosphere knn -
0.866396761133603 0.855769230769231 knn 8 ionosphere knn -
0.842105263157895 0.817307692307692 knn 22 ionosphere knn -
0.894736842105263 0.798076923076923 knn 25 ionosphere knn -
0.874493927125506 0.846153846153846 knn 21 ionosphere knn -
0.854251012145749 0.884615384615385 knn 18 ionosphere knn -
0.862348178137652 0.836538461538462 knn 20 ionosphere knn -
0.854251012145749 0.855769230769231 knn 7 ionosphere knn -
0.882591093117409 0.826923076923077 knn 1 ionosphere knn -
0.894736842105263 0.778846153846154 knn 26 ionosphere knn -
0.862348178137652 0.875 knn 23 ionosphere knn -
0.878542510121457 0.826923076923077 knn 30 ionosphere knn -
0.8582995951417 0.826923076923077 knn 2 ionosphere knn -
0.870445344129555 0.836538461538462 knn 6 ionosphere knn -
0.882591093117409 0.807692307692308 knn 4 ionosphere knn -
0.8582995951417 0.855769230769231 knn 19 ionosphere knn -
0.866396761133603 0.826923076923077 knn 28 ionosphere knn -
0.846153846153846 0.846153846153846 knn 10 ionosphere knn -
0.894736842105263 0.798076923076923 knn 11 ionosphere knn -
0.890688259109312 0.778846153846154 knn 5 ionosphere knn -
0.8582995951417 0.855769230769231 knn 24 ionosphere knn -
0.835016835016835 0.694444444444444 knn 28 statlog-vehicle knn -
0.84006734006734 0.753968253968254 knn 22 statlog-vehicle knn -
0.816498316498317 0.71031746031746 knn 23 statlog-vehicle knn -
0.803030303030303 0.702380952380952 knn 24 statlog-vehicle knn -
0.838383838383838 0.702380952380952 knn 14 statlog-vehicle knn -
0.78956228956229 0.69047619047619 knn 11 statlog-vehicle knn -
0.833333333333333 0.73015873015873 knn 6 statlog-vehicle knn -
0.855218855218855 0.694444444444444 knn 3 statlog-vehicle knn -
0.774410774410774 0.718253968253968 knn 25 statlog-vehicle knn -
0.816498316498317 0.726190476190476 knn 18 statlog-vehicle knn -
0.782828282828283 0.694444444444444 knn 7 statlog-vehicle knn -
0.7996632996633 0.706349206349206 knn 20 statlog-vehicle knn -
0.811447811447811 0.73015873015873 knn 16 statlog-vehicle knn -
0.813131313131313 0.702380952380952 knn 8 statlog-vehicle knn -
0.803030303030303 0.75 knn 29 statlog-vehicle knn -
0.81986531986532 0.702380952380952 knn 19 statlog-vehicle knn -
0.7996632996633 0.694444444444444 knn 12 statlog-vehicle knn -
0.816498316498317 0.650793650793651 knn 2 statlog-vehicle knn -
0.818181818181818 0.714285714285714 knn 26 statlog-vehicle knn -
0.801346801346801 0.698412698412698 knn 4 statlog-vehicle knn -
0.826599326599327 0.698412698412698 knn 1 statlog-vehicle knn -
0.784511784511784 0.722222222222222 knn 13 statlog-vehicle knn -
0.782828282828283 0.726190476190476 knn 21 statlog-vehicle knn -
0.796296296296296 0.702380952380952 knn 30 statlog-vehicle knn -
0.831649831649832 0.694444444444444 knn 15 statlog-vehicle knn -
0.821548821548822 0.714285714285714 knn 5 statlog-vehicle knn -
0.831649831649832 0.714285714285714 knn 10 statlog-vehicle knn -
0.797979797979798 0.714285714285714 knn 9 statlog-vehicle knn -
0.749158249158249 0.702380952380952 knn 17 statlog-vehicle knn -
0.752525252525252 0.71031746031746 knn 27 statlog-vehicle knn -
0.983240223463687 0.975624256837099 knn 8 optdigits knn -
0.986287455561199 0.974435196195006 knn 20 optdigits knn -
0.985779583544947 0.975029726516052 knn 5 optdigits knn -
0.982986287455561 0.986325802615933 knn 18 optdigits knn -
0.984002031488065 0.978596908442331 knn 7 optdigits knn -
0.985271711528695 0.97205707491082 knn 24 optdigits knn -
0.988318943626206 0.970868014268728 knn 30 optdigits knn -
0.982986287455561 0.975029726516052 knn 22 optdigits knn -
0.987303199593702 0.974435196195006 knn 17 optdigits knn -
0.987557135601828 0.971462544589774 knn 12 optdigits knn -
0.984002031488065 0.979785969084423 knn 21 optdigits knn -
0.985017775520569 0.975029726516052 knn 3 optdigits knn -
0.985271711528695 0.982758620689655 knn 9 optdigits knn -
0.984002031488065 0.97384066587396 knn 19 optdigits knn -
0.982986287455561 0.977407847800238 knn 6 optdigits knn -
0.985271711528695 0.976218787158145 knn 29 optdigits knn -
0.986541391569325 0.974435196195006 knn 26 optdigits knn -
0.985271711528695 0.978596908442331 knn 14 optdigits knn -
0.984509903504317 0.979191438763377 knn 23 optdigits knn -
0.983748095479939 0.979785969084423 knn 1 optdigits knn -
0.985271711528695 0.977407847800238 knn 27 optdigits knn -
0.982478415439309 0.978002378121284 knn 2 optdigits knn -
0.985271711528695 0.970868014268728 knn 15 optdigits knn -
0.984255967496191 0.979785969084423 knn 25 optdigits knn -
0.985271711528695 0.982164090368609 knn 16 optdigits knn -
0.98679532757745 0.973246135552913 knn 11 optdigits knn -
0.986541391569325 0.976813317479191 knn 10 optdigits knn -
0.985017775520569 0.979191438763377 knn 28 optdigits knn -
0.984763839512443 0.97384066587396 knn 4 optdigits knn -
0.985271711528695 0.976813317479191 knn 13 optdigits knn -
0.93544809228039 0.907628437986507 knn 8 statlog-satimage knn -
0.93566992014197 0.899325376232486 knn 20 statlog-satimage knn -
0.942768411712511 0.895173845355475 knn 5 statlog-satimage knn -
0.937000887311446 0.898806434872859 knn 7 statlog-satimage knn -
0.936113575865129 0.900882200311365 knn 23 statlog-satimage knn -
0.932564330079858 0.910223144784639 knn 18 statlog-satimage knn -
0.933229813664596 0.910742086144266 knn 22 statlog-satimage knn -
0.932564330079858 0.906590555267255 knn 30 statlog-satimage knn -
0.935226264418811 0.901401141670991 knn 17 statlog-satimage knn -
0.931233362910382 0.900363258951738 knn 3 statlog-satimage knn -
0.934782608695652 0.906590555267255 knn 24 statlog-satimage knn -
0.931011535048802 0.904514789828749 knn 21 statlog-satimage knn -
0.933673469387755 0.911261027503892 knn 27 statlog-satimage knn -
0.937666370896185 0.897768552153607 knn 29 statlog-satimage knn -
0.935226264418811 0.905033731188376 knn 12 statlog-satimage knn -
0.93167701863354 0.907628437986507 knn 2 statlog-satimage knn -
0.935891748003549 0.910223144784639 knn 9 statlog-satimage knn -
0.93167701863354 0.89724961079398 knn 19 statlog-satimage knn -
0.940328305235138 0.902439024390244 knn 6 statlog-satimage knn -
0.937666370896185 0.896211728074728 knn 1 statlog-satimage knn -
0.932786157941437 0.905552672548002 knn 26 statlog-satimage knn -
0.936557231588288 0.895173845355475 knn 28 statlog-satimage knn -
0.93566992014197 0.902439024390244 knn 15 statlog-satimage knn -
0.930124223602484 0.910223144784639 knn 16 statlog-satimage knn -
0.931455190771961 0.909185262065387 knn 14 statlog-satimage knn -
0.934560780834073 0.901401141670991 knn 25 statlog-satimage knn -
0.933229813664596 0.912298910223145 knn 10 statlog-satimage knn -
0.93544809228039 0.901401141670991 knn 11 statlog-satimage knn -
0.931233362910382 0.905552672548002 knn 4 statlog-satimage knn -
0.933451641526176 0.907628437986507 knn 13 statlog-satimage knn -
0.995844155844156 0.98906439854192 knn 20 pendigits knn -
0.994025974025974 0.992405832320778 knn 5 pendigits knn -
0.994545454545455 0.992709599027947 knn 8 pendigits knn -
0.992857142857143 0.992709599027947 knn 7 pendigits knn -
0.994805194805195 0.990279465370595 knn 23 pendigits knn -
0.994545454545455 0.991494532199271 knn 3 pendigits knn -
0.994545454545455 0.992405832320778 knn 17 pendigits knn -
0.994545454545455 0.990583232077764 knn 21 pendigits knn -
0.995974025974026 0.991494532199271 knn 18 pendigits knn -
0.993636363636364 0.994835965978129 knn 14 pendigits knn -
0.994805194805195 0.993013365735115 knn 9 pendigits knn -
0.993376623376623 0.995139732685298 knn 12 pendigits knn -
0.994415584415584 0.994835965978129 knn 29 pendigits knn -
0.994025974025974 0.993620899149453 knn 1 pendigits knn -
0.994285714285714 0.991494532199271 knn 11 pendigits knn -
0.995584415584416 0.990583232077764 knn 30 pendigits knn -
0.994155844155844 0.992405832320778 knn 22 pendigits knn -
0.994675324675325 0.992102065613609 knn 4 pendigits knn -
0.995454545454545 0.989368165249089 knn 27 pendigits knn -
0.994935064935065 0.990279465370595 knn 26 pendigits knn -
0.994545454545455 0.99179829890644 knn 24 pendigits knn -
0.994805194805195 0.991190765492102 knn 2 pendigits knn -
0.994025974025974 0.992709599027947 knn 19 pendigits knn -
0.993896103896104 0.991190765492102 knn 16 pendigits knn -
0.994545454545455 0.993317132442284 knn 6 pendigits knn -
0.995324675324675 0.990583232077764 knn 13 pendigits knn -
0.995064935064935 0.990886998784933 knn 10 pendigits knn -
0.994805194805195 0.992102065613609 knn 25 pendigits knn -
0.994285714285714 0.989368165249089 knn 15 pendigits knn -
0.994025974025974 0.99179829890644 knn 28 pendigits knn -
0.992063492063492 0.961538461538462 peakDegree 1 wine svmLinear 7
0.968684759916493 0.970588235294118 peakDegree 1 breast-cancer-wisconsin svmLinear 9
0.437200383509108 0.369614512471655 peakDegree 1 yeast svmLinear 4
0.77124183006536 0.590163934426229 peakDegree 1 glass svmLinear 14
0.882845188284519 0.835051546391753 peakDegree 1 ecoli svmLinear 12
0.946608946608947 0.895622895622896 peakDegree 1 vowel-context svmLinear 49
0.952380952380952 0.977777777777778 peakDegree 1 iris svmLinear 6
0.788104089219331 0.747826086956522 peakDegree 1 pima-indians-diabetes svmLinear 18
0.76027397260274 0.67741935483871 peakDegree 1 sonar.all svmLinear 4
0.930117501546073 0.923520923520924 peakDegree 1 image-segmentation svmLinear 40
