train test method run dataset classifier noPoints
0.743654822335025 0.583941605839416 peakDegree 3 spectrometer svmLinear 42
0.657360406091371 0.569343065693431 topDegree 3 spectrometer svmLinear 42
0.762626262626263 0.714285714285714 peakDegree 3 statlog-vehicle svmLinear 29
0.616161616161616 0.571428571428571 topDegree 3 statlog-vehicle svmLinear 29
0.761046216353479 0.74910820451843 peakDegree 3 optdigits svmLinear 7
0.746063991874048 0.7294887039239 topDegree 3 optdigits svmLinear 7
0.906610470275067 0.883757135443695 peakDegree 3 statlog-satimage svmLinear 88
0.870674356699201 0.861961598339388 topDegree 3 statlog-satimage svmLinear 88
0.997142857142857 0.992405832320778 peakDegree 3 pendigits svmLinear 224
0.962467532467532 0.964763061968408 topDegree 3 pendigits svmLinear 224
0.984126984126984 0.980769230769231 peakDegree 4 wine svmLinear 8
0.904761904761905 0.903846153846154 topDegree 4 wine svmLinear 8
0.974947807933194 0.955882352941177 peakDegree 4 breast-cancer-wisconsin svmLinear 7
0.968684759916493 0.96078431372549 topDegree 4 breast-cancer-wisconsin svmLinear 7
0.468839884947267 0.46031746031746 peakDegree 4 yeast svmLinear 6
0.455417066155321 0.437641723356009 topDegree 4 yeast svmLinear 6
0.77124183006536 0.655737704918033 peakDegree 4 glass svmLinear 14
0.640522875816993 0.672131147540984 topDegree 4 glass svmLinear 14
0.874476987447699 0.896907216494845 peakDegree 4 ecoli svmLinear 7
0.711297071129707 0.731958762886598 topDegree 4 ecoli svmLinear 7
0.95959595959596 0.868686868686869 peakDegree 4 vowel-context svmLinear 44
0.808080808080808 0.771043771043771 topDegree 4 vowel-context svmLinear 44
0.942857142857143 0.866666666666667 peakDegree 4 iris svmLinear 6
0.914285714285714 0.8 topDegree 4 iris svmLinear 6
0.775092936802974 0.760869565217391 peakDegree 4 pima-indians-diabetes svmLinear 16
0.771375464684015 0.756521739130435 topDegree 4 pima-indians-diabetes svmLinear 16
0.678082191780822 0.774193548387097 peakDegree 4 sonar.all svmLinear 3
0.602739726027397 0.564516129032258 topDegree 4 sonar.all svmLinear 3
0.930117501546073 0.906204906204906 peakDegree 4 image-segmentation svmLinear 31
0.846011131725417 0.821067821067821 topDegree 4 image-segmentation svmLinear 31
0.939271255060729 0.942307692307692 peakDegree 4 ionosphere svmLinear 10
0.708502024291498 0.730769230769231 topDegree 4 ionosphere svmLinear 10
0.779187817258883 0.554744525547445 peakDegree 4 spectrometer svmLinear 50
0.720812182741117 0.547445255474453 topDegree 4 spectrometer svmLinear 50
0.739057239057239 0.694444444444444 peakDegree 4 statlog-vehicle svmLinear 29
0.585858585858586 0.551587301587302 topDegree 4 statlog-vehicle svmLinear 29
0.740223463687151 0.734839476813318 peakDegree 4 optdigits svmLinear 8
0.765109192483494 0.758026159334126 topDegree 4 optdigits svmLinear 8
0.903948535936114 0.894654903995848 peakDegree 4 statlog-satimage svmLinear 90
0.858030168589175 0.856772184743124 topDegree 4 statlog-satimage svmLinear 90
0.997532467532467 0.987849331713244 peakDegree 4 pendigits svmLinear 230
0.964025974025974 0.957168894289186 topDegree 4 pendigits svmLinear 230
1 0.961538461538462 peakDegree 5 wine svmLinear 11
0.992063492063492 0.942307692307692 topDegree 5 wine svmLinear 11
0.97286012526096 0.965686274509804 peakDegree 5 breast-cancer-wisconsin svmLinear 9
0.970772442588727 0.955882352941177 topDegree 5 breast-cancer-wisconsin svmLinear 9
0.558964525407478 0.562358276643991 peakDegree 5 yeast svmLinear 7
0.543624161073825 0.54875283446712 topDegree 5 yeast svmLinear 7
0.73202614379085 0.721311475409836 peakDegree 5 glass svmLinear 16
0.627450980392157 0.655737704918033 topDegree 5 glass svmLinear 16
0.866108786610879 0.876288659793814 peakDegree 5 ecoli svmLinear 11
0.782426778242678 0.793814432989691 topDegree 5 ecoli svmLinear 11
0.940836940836941 0.895622895622896 peakDegree 5 vowel-context svmLinear 52
0.835497835497836 0.811447811447811 topDegree 5 vowel-context svmLinear 52
0.923809523809524 0.933333333333333 peakDegree 5 iris svmLinear 5
0.914285714285714 0.866666666666667 topDegree 5 iris svmLinear 5
0.784386617100372 0.773913043478261 peakDegree 5 pima-indians-diabetes svmLinear 26
0.773234200743494 0.773913043478261 topDegree 5 pima-indians-diabetes svmLinear 26
0.712328767123288 0.629032258064516 peakDegree 5 sonar.all svmLinear 6
0.691780821917808 0.709677419354839 topDegree 5 sonar.all svmLinear 6
0.921459492888064 0.919191919191919 peakDegree 5 image-segmentation svmLinear 35
0.848484848484849 0.834054834054834 topDegree 5 image-segmentation svmLinear 35
0.902834008097166 0.913461538461538 peakDegree 5 ionosphere svmLinear 8
0.684210526315789 0.75 topDegree 5 ionosphere svmLinear 8
0.761421319796954 0.635036496350365 peakDegree 5 spectrometer svmLinear 54
0.710659898477157 0.569343065693431 topDegree 5 spectrometer svmLinear 54
0.78956228956229 0.718253968253968 peakDegree 5 statlog-vehicle svmLinear 35
0.622895622895623 0.579365079365079 topDegree 5 statlog-vehicle svmLinear 35
0.815388522092433 0.816290130796671 peakDegree 5 optdigits svmLinear 11
0.80929405789741 0.793103448275862 topDegree 5 optdigits svmLinear 11
0.906610470275067 0.889984431759211 peakDegree 5 statlog-satimage svmLinear 88
0.861579414374445 0.848469122989102 topDegree 5 statlog-satimage svmLinear 88
0.997402597402597 0.992102065613609 peakDegree 5 pendigits svmLinear 212
0.96038961038961 0.958383961117862 topDegree 5 pendigits svmLinear 212
0.992063492063492 0.961538461538462 peakDegree 6 wine svmLinear 6
0.920634920634921 0.865384615384615 topDegree 6 wine svmLinear 6
0.966597077244259 0.990196078431373 peakDegree 6 breast-cancer-wisconsin svmLinear 13
0.958246346555324 0.980392156862745 topDegree 6 breast-cancer-wisconsin svmLinear 13
0.563758389261745 0.537414965986395 peakDegree 6 yeast svmLinear 7
0.553211888782359 0.55328798185941 topDegree 6 yeast svmLinear 7
0.699346405228758 0.704918032786885 peakDegree 6 glass svmLinear 12
0.660130718954248 0.639344262295082 topDegree 6 glass svmLinear 12
0.882845188284519 0.845360824742268 peakDegree 6 ecoli svmLinear 11
0.803347280334728 0.77319587628866 topDegree 6 ecoli svmLinear 11
0.961038961038961 0.868686868686869 peakDegree 6 vowel-context svmLinear 45
0.813852813852814 0.740740740740741 topDegree 6 vowel-context svmLinear 45
0.923809523809524 0.911111111111111 peakDegree 6 iris svmLinear 7
0.895238095238095 0.888888888888889 topDegree 6 iris svmLinear 7
0.775092936802974 0.782608695652174 peakDegree 6 pima-indians-diabetes svmLinear 20
0.769516728624535 0.773913043478261 topDegree 6 pima-indians-diabetes svmLinear 20
0.705479452054795 0.693548387096774 peakDegree 6 sonar.all svmLinear 3
0.589041095890411 0.580645161290323 topDegree 6 sonar.all svmLinear 3
0.914038342609771 0.910533910533911 peakDegree 6 image-segmentation svmLinear 28
0.843537414965986 0.838383838383838 topDegree 6 image-segmentation svmLinear 28
0.910931174089069 0.855769230769231 peakDegree 6 ionosphere svmLinear 6
0.708502024291498 0.730769230769231 topDegree 6 ionosphere svmLinear 6
0.776649746192893 0.518248175182482 peakDegree 6 spectrometer svmLinear 47
0.703045685279188 0.503649635036496 topDegree 6 spectrometer svmLinear 47
0.78956228956229 0.742063492063492 peakDegree 6 statlog-vehicle svmLinear 35
0.636363636363636 0.634920634920635 topDegree 6 statlog-vehicle svmLinear 35
0.716861350939563 0.706896551724138 peakDegree 6 optdigits svmLinear 7
0.762569832402235 0.758620689655172 topDegree 6 optdigits svmLinear 7
0.903726708074534 0.89724961079398 peakDegree 6 statlog-satimage svmLinear 93
0.856255545696539 0.860923715620135 topDegree 6 statlog-satimage svmLinear 93
0.997272727272727 0.991190765492102 peakDegree 6 pendigits svmLinear 214
0.961168831168831 0.959295261239368 topDegree 6 pendigits svmLinear 214
0.992063492063492 0.961538461538462 peakDegree 7 wine svmLinear 9
0.944444444444444 0.942307692307692 topDegree 7 wine svmLinear 9
0.974947807933194 0.970588235294118 peakDegree 7 breast-cancer-wisconsin svmLinear 10
0.962421711899791 0.970588235294118 topDegree 7 breast-cancer-wisconsin svmLinear 10
0.548418024928092 0.528344671201814 peakDegree 7 yeast svmLinear 6
0.456375838926175 0.428571428571429 topDegree 7 yeast svmLinear 6
0.777777777777778 0.672131147540984 peakDegree 7 glass svmLinear 14
0.647058823529412 0.639344262295082 topDegree 7 glass svmLinear 14
0.807531380753138 0.88659793814433 peakDegree 7 ecoli svmLinear 10
0.753138075313807 0.814432989690722 topDegree 7 ecoli svmLinear 10
0.952380952380952 0.878787878787879 peakDegree 7 vowel-context svmLinear 55
0.84992784992785 0.750841750841751 topDegree 7 vowel-context svmLinear 55
0.971428571428571 0.911111111111111 peakDegree 7 iris svmLinear 7
0.904761904761905 0.888888888888889 topDegree 7 iris svmLinear 7
0.795539033457249 0.773913043478261 peakDegree 7 pima-indians-diabetes svmLinear 21
0.784386617100372 0.765217391304348 topDegree 7 pima-indians-diabetes svmLinear 21
0.73972602739726 0.790322580645161 peakDegree 7 sonar.all svmLinear 6
0.616438356164384 0.741935483870968 topDegree 7 sonar.all svmLinear 6
0.914656771799629 0.919191919191919 peakDegree 7 image-segmentation svmLinear 26
0.826839826839827 0.805194805194805 topDegree 7 image-segmentation svmLinear 26
0.88663967611336 0.913461538461538 peakDegree 7 ionosphere svmLinear 6
0.720647773279352 0.701923076923077 topDegree 7 ionosphere svmLinear 6
0.758883248730964 0.613138686131387 peakDegree 7 spectrometer svmLinear 49
0.685279187817259 0.598540145985402 topDegree 7 spectrometer svmLinear 49
0.772727272727273 0.71031746031746 peakDegree 7 statlog-vehicle svmLinear 30
0.626262626262626 0.603174603174603 topDegree 7 statlog-vehicle svmLinear 30
0.75723717623159 0.731866825208086 peakDegree 7 optdigits svmLinear 9
0.776790248857288 0.773483947681332 topDegree 7 optdigits svmLinear 9
0.906832298136646 0.896211728074728 peakDegree 7 statlog-satimage svmLinear 94
0.864019520851819 0.84172288531396 topDegree 7 statlog-satimage svmLinear 94
0.997012987012987 0.990886998784933 peakDegree 7 pendigits svmLinear 252
0.965324675324675 0.965978128797084 topDegree 7 pendigits svmLinear 252
1 0.961538461538462 peakDegree 8 wine svmLinear 8
0.952380952380952 0.923076923076923 topDegree 8 wine svmLinear 8
0.968684759916493 0.975490196078431 peakDegree 8 breast-cancer-wisconsin svmLinear 8
0.960334029227557 0.975490196078431 topDegree 8 breast-cancer-wisconsin svmLinear 8
0.465963566634708 0.448979591836735 peakDegree 8 yeast svmLinear 5
0.36241610738255 0.36734693877551 topDegree 8 yeast svmLinear 5
0.784313725490196 0.672131147540984 peakDegree 8 glass svmLinear 17
0.666666666666667 0.60655737704918 topDegree 8 glass svmLinear 17
0.882845188284519 0.793814432989691 peakDegree 8 ecoli svmLinear 9
0.790794979079498 0.814432989690722 topDegree 8 ecoli svmLinear 9
0.950937950937951 0.885521885521885 peakDegree 8 vowel-context svmLinear 49
0.823953823953824 0.720538720538721 topDegree 8 vowel-context svmLinear 49
0.923809523809524 0.933333333333333 peakDegree 8 iris svmLinear 6
0.876190476190476 0.933333333333333 topDegree 8 iris svmLinear 6
0.793680297397769 0.752173913043478 peakDegree 8 pima-indians-diabetes svmLinear 18
0.78996282527881 0.743478260869565 topDegree 8 pima-indians-diabetes svmLinear 18
0.657534246575342 0.709677419354839 peakDegree 8 sonar.all svmLinear 2
0.671232876712329 0.661290322580645 topDegree 8 sonar.all svmLinear 2
0.925170068027211 0.917748917748918 peakDegree 8 image-segmentation svmLinear 30
0.849103277674706 0.834054834054834 topDegree 8 image-segmentation svmLinear 30
0.927125506072874 0.913461538461538 peakDegree 8 ionosphere svmLinear 8
0.688259109311741 0.711538461538462 topDegree 8 ionosphere svmLinear 8
0.728426395939086 0.562043795620438 peakDegree 8 spectrometer svmLinear 50
0.710659898477157 0.562043795620438 topDegree 8 spectrometer svmLinear 50
0.779461279461279 0.726190476190476 peakDegree 8 statlog-vehicle svmLinear 31
0.627946127946128 0.579365079365079 topDegree 8 statlog-vehicle svmLinear 31
0.84002031488065 0.827586206896552 peakDegree 8 optdigits svmLinear 12
0.845099035043169 0.832936979785969 topDegree 8 optdigits svmLinear 12
0.91304347826087 0.893617021276596 peakDegree 8 statlog-satimage svmLinear 99
0.860248447204969 0.858329008822003 topDegree 8 statlog-satimage svmLinear 99
0.997272727272727 0.993317132442284 peakDegree 8 pendigits svmLinear 227
0.962337662337662 0.962332928311057 topDegree 8 pendigits svmLinear 227
0.984126984126984 1 peakDegree 9 wine svmLinear 10
0.968253968253968 0.961538461538462 topDegree 9 wine svmLinear 10
0.970772442588727 0.975490196078431 peakDegree 9 breast-cancer-wisconsin svmLinear 10
0.964509394572025 0.970588235294118 topDegree 9 breast-cancer-wisconsin svmLinear 10
0.460210930009588 0.485260770975057 peakDegree 9 yeast svmLinear 5
0.37679769894535 0.378684807256236 topDegree 9 yeast svmLinear 5
0.784313725490196 0.688524590163934 peakDegree 9 glass svmLinear 16
0.660130718954248 0.639344262295082 topDegree 9 glass svmLinear 16
0.845188284518828 0.88659793814433 peakDegree 9 ecoli svmLinear 11
0.815899581589958 0.783505154639175 topDegree 9 ecoli svmLinear 11
0.953823953823954 0.878787878787879 peakDegree 9 vowel-context svmLinear 46
0.818181818181818 0.747474747474748 topDegree 9 vowel-context svmLinear 46
0.971428571428571 0.911111111111111 peakDegree 9 iris svmLinear 7
0.914285714285714 0.844444444444444 topDegree 9 iris svmLinear 7
0.780669144981413 0.747826086956522 peakDegree 9 pima-indians-diabetes svmLinear 18
0.778810408921933 0.734782608695652 topDegree 9 pima-indians-diabetes svmLinear 18
0.753424657534247 0.725806451612903 peakDegree 9 sonar.all svmLinear 8
0.712328767123288 0.741935483870968 topDegree 9 sonar.all svmLinear 8
0.925788497217069 0.924963924963925 peakDegree 9 image-segmentation svmLinear 28
0.810760667903525 0.847041847041847 topDegree 9 image-segmentation svmLinear 28
0.906882591093117 0.942307692307692 peakDegree 9 ionosphere svmLinear 8
0.712550607287449 0.721153846153846 topDegree 9 ionosphere svmLinear 8
0.753807106598985 0.613138686131387 peakDegree 9 spectrometer svmLinear 47
0.682741116751269 0.576642335766423 topDegree 9 spectrometer svmLinear 47
0.730639730639731 0.706349206349206 peakDegree 9 statlog-vehicle svmLinear 21
0.513468013468014 0.507936507936508 topDegree 9 statlog-vehicle svmLinear 21
0.532757745048248 0.541617122473246 peakDegree 9 optdigits svmLinear 4
0.515744032503809 0.532104637336504 topDegree 9 optdigits svmLinear 4
0.899955634427684 0.892579138557343 peakDegree 9 statlog-satimage svmLinear 89
0.859582963620231 0.855734302023871 topDegree 9 statlog-satimage svmLinear 89
0.996233766233766 0.992405832320778 peakDegree 9 pendigits svmLinear 225
0.961948051948052 0.960814094775213 topDegree 9 pendigits svmLinear 225
0.984126984126984 0.961538461538462 peakDegree 10 wine svmLinear 8
0.936507936507937 0.884615384615385 topDegree 10 wine svmLinear 8
0.981210855949896 0.955882352941177 peakDegree 10 breast-cancer-wisconsin svmLinear 9
0.968684759916493 0.955882352941177 topDegree 10 breast-cancer-wisconsin svmLinear 9
0.586768935762224 0.54421768707483 peakDegree 10 yeast svmLinear 8
0.566634707574305 0.530612244897959 topDegree 10 yeast svmLinear 8
0.738562091503268 0.721311475409836 peakDegree 10 glass svmLinear 13
0.640522875816993 0.573770491803279 topDegree 10 glass svmLinear 13
0.878661087866109 0.814432989690722 peakDegree 10 ecoli svmLinear 11
0.753138075313807 0.814432989690722 topDegree 10 ecoli svmLinear 11
0.94949494949495 0.915824915824916 peakDegree 10 vowel-context svmLinear 54
0.838383838383838 0.757575757575758 topDegree 10 vowel-context svmLinear 54
0.904761904761905 0.977777777777778 peakDegree 10 iris svmLinear 5
0.885714285714286 0.933333333333333 topDegree 10 iris svmLinear 5
0.793680297397769 0.721739130434783 peakDegree 10 pima-indians-diabetes svmLinear 23
0.775092936802974 0.747826086956522 topDegree 10 pima-indians-diabetes svmLinear 23
0.828767123287671 0.709677419354839 peakDegree 10 sonar.all svmLinear 6
0.719178082191781 0.5 topDegree 10 sonar.all svmLinear 6
0.932591218305504 0.922077922077922 peakDegree 10 image-segmentation svmLinear 33
0.855905998763142 0.86002886002886 topDegree 10 image-segmentation svmLinear 33
0.923076923076923 0.875 peakDegree 10 ionosphere svmLinear 5
0.724696356275304 0.663461538461538 topDegree 10 ionosphere svmLinear 5
0.753807106598985 0.591240875912409 peakDegree 10 spectrometer svmLinear 44
0.695431472081218 0.562043795620438 topDegree 10 spectrometer svmLinear 44
0.760942760942761 0.694444444444444 peakDegree 10 statlog-vehicle svmLinear 34
0.643097643097643 0.607142857142857 topDegree 10 statlog-vehicle svmLinear 34
0.736160487557136 0.728299643281807 peakDegree 10 optdigits svmLinear 7
0.665566277298121 0.661117717003567 topDegree 10 optdigits svmLinear 7
0.907941437444543 0.894654903995848 peakDegree 10 statlog-satimage svmLinear 82
0.851375332741792 0.84743124026985 topDegree 10 statlog-satimage svmLinear 82
0.997402597402597 0.993013365735115 peakDegree 10 pendigits svmLinear 236
0.963506493506494 0.959295261239368 topDegree 10 pendigits svmLinear 236
0.992063492063492 0.942307692307692 peakDegree 11 wine svmLinear 7
0.928571428571429 0.846153846153846 topDegree 11 wine svmLinear 7
0.966597077244259 0.980392156862745 peakDegree 11 breast-cancer-wisconsin svmLinear 12
0.95615866388309 0.985294117647059 topDegree 11 breast-cancer-wisconsin svmLinear 12
0.48993288590604 0.476190476190476 peakDegree 11 yeast svmLinear 6
0.477468839884947 0.476190476190476 topDegree 11 yeast svmLinear 6
0.790849673202614 0.672131147540984 peakDegree 11 glass svmLinear 19
0.699346405228758 0.60655737704918 topDegree 11 glass svmLinear 19
0.878661087866109 0.814432989690722 peakDegree 11 ecoli svmLinear 13
0.861924686192469 0.804123711340206 topDegree 11 ecoli svmLinear 13
0.956709956709957 0.865319865319865 peakDegree 11 vowel-context svmLinear 52
0.813852813852814 0.771043771043771 topDegree 11 vowel-context svmLinear 52
0.952380952380952 0.977777777777778 peakDegree 11 iris svmLinear 8
0.914285714285714 0.844444444444444 topDegree 11 iris svmLinear 8
0.778810408921933 0.782608695652174 peakDegree 11 pima-indians-diabetes svmLinear 20
0.771375464684015 0.778260869565217 topDegree 11 pima-indians-diabetes svmLinear 20
0.835616438356164 0.693548387096774 peakDegree 11 sonar.all svmLinear 4
0.643835616438356 0.564516129032258 topDegree 11 sonar.all svmLinear 4
0.918985776128633 0.920634920634921 peakDegree 11 image-segmentation svmLinear 30
0.844774273345702 0.855699855699856 topDegree 11 image-segmentation svmLinear 30
0.935222672064777 0.923076923076923 peakDegree 11 ionosphere svmLinear 10
0.728744939271255 0.721153846153846 topDegree 11 ionosphere svmLinear 10
0.746192893401015 0.635036496350365 peakDegree 11 spectrometer svmLinear 51
0.6751269035533 0.54014598540146 topDegree 11 spectrometer svmLinear 51
0.762626262626263 0.734126984126984 peakDegree 11 statlog-vehicle svmLinear 28
0.585858585858586 0.591269841269841 topDegree 11 statlog-vehicle svmLinear 28
0.749873031995937 0.747324613555291 peakDegree 11 optdigits svmLinear 9
0.76663280853225 0.760404280618312 topDegree 11 optdigits svmLinear 9
0.901730257320319 0.89154125583809 peakDegree 11 statlog-satimage svmLinear 85
0.855146406388642 0.850544888427608 topDegree 11 statlog-satimage svmLinear 85
0.996883116883117 0.992102065613609 peakDegree 11 pendigits svmLinear 223
0.964415584415584 0.958080194410693 topDegree 11 pendigits svmLinear 223
0.984126984126984 0.961538461538462 peakDegree 12 wine svmLinear 12
0.984126984126984 0.942307692307692 topDegree 12 wine svmLinear 12
0.97286012526096 0.965686274509804 peakDegree 12 breast-cancer-wisconsin svmLinear 8
0.964509394572025 0.965686274509804 topDegree 12 breast-cancer-wisconsin svmLinear 8
0.541706615532119 0.482993197278912 peakDegree 12 yeast svmLinear 6
0.480345158197507 0.476190476190476 topDegree 12 yeast svmLinear 6
0.77124183006536 0.770491803278688 peakDegree 12 glass svmLinear 17
0.61437908496732 0.704918032786885 topDegree 12 glass svmLinear 17
0.861924686192469 0.845360824742268 peakDegree 12 ecoli svmLinear 12
0.811715481171548 0.824742268041237 topDegree 12 ecoli svmLinear 12
0.962481962481962 0.892255892255892 peakDegree 12 vowel-context svmLinear 51
0.832611832611833 0.757575757575758 topDegree 12 vowel-context svmLinear 51
0.971428571428571 0.955555555555556 peakDegree 12 iris svmLinear 8
0.885714285714286 0.933333333333333 topDegree 12 iris svmLinear 8
0.780669144981413 0.773913043478261 peakDegree 12 pima-indians-diabetes svmLinear 24
0.756505576208178 0.765217391304348 topDegree 12 pima-indians-diabetes svmLinear 24
0.794520547945205 0.709677419354839 peakDegree 12 sonar.all svmLinear 5
0.623287671232877 0.693548387096774 topDegree 12 sonar.all svmLinear 5
0.927643784786642 0.917748917748918 peakDegree 12 image-segmentation svmLinear 30
0.852195423623995 0.813852813852814 topDegree 12 image-segmentation svmLinear 30
0.91497975708502 0.932692307692308 peakDegree 12 ionosphere svmLinear 7
0.736842105263158 0.682692307692308 topDegree 12 ionosphere svmLinear 7
0.763959390862944 0.54014598540146 peakDegree 12 spectrometer svmLinear 43
0.703045685279188 0.510948905109489 topDegree 12 spectrometer svmLinear 43
0.755892255892256 0.781746031746032 peakDegree 12 statlog-vehicle svmLinear 37
0.614478114478115 0.607142857142857 topDegree 12 statlog-vehicle svmLinear 37
0.720416455053327 0.711058263971463 peakDegree 12 optdigits svmLinear 8
0.73336719146775 0.735434007134364 topDegree 12 optdigits svmLinear 8
0.905057675244011 0.902439024390244 peakDegree 12 statlog-satimage svmLinear 102
